./output_stat/69040/69040_100_10.0.data : 
WATERPIXEL : k :20000 m :2 psnr :27.1461 SizeCompressed : 151772 Recall :0.999512
./output_stat/42049/42049_10000_0.5.data : 
SNIC : k :10000 m :0.5 psnr :31.0384 SizeCompressed : 160373 Recall :0.999219
SLIC : k :10000 m :0.5 psnr :36.1076 SizeCompressed : 188435 Recall :0.999902
WATERPIXEL : k :10000 m :0.5 psnr :25.444 SizeCompressed : 130849 Recall :0.991502
./output_stat/42049/42049_20000_0.5.data : 
SNIC : k :20000 m :0.5 psnr :32.896 SizeCompressed : 238409 Recall :1
SLIC : k :20000 m :0.5 psnr :38.5655 SizeCompressed : 270995 Recall :1
WATERPIXEL : k :20000 m :0.5 psnr :26.7281 SizeCompressed : 203974 Recall :0.999219
./output_stat/42049/42049_10000_10.0.data : 
SNIC : k :10000 m :10 psnr :30.8785 SizeCompressed : 153295 Recall :0.999512
SLIC : k :10000 m :10 psnr :34.3547 SizeCompressed : 168591 Recall :1
WATERPIXEL : k :10000 m :10 psnr :26.3762 SizeCompressed : 96391 Recall :0.991893
./output_stat/42049/42049_20000_10.0.data : 
SNIC : k :20000 m :10 psnr :32.7279 SizeCompressed : 232829 Recall :1
SLIC : k :20000 m :10 psnr :36.4131 SizeCompressed : 254333 Recall :1
WATERPIXEL : k :20000 m :10 psnr :27.479 SizeCompressed : 137230 Recall :0.999805
./output_stat/42049/42049_500_10.0.data : 
SNIC : k :500 m :10 psnr :25.7564 SizeCompressed : 56047 Recall :0.853682
SLIC : k :500 m :10 psnr :30.0931 SizeCompressed : 63752 Recall :0.955753
WATERPIXEL : k :500 m :10 psnr :23.6209 SizeCompressed : 50640 Recall :0.829459
./output_stat/42049/42049_15000_10.0.data : 
SNIC : k :15000 m :10 psnr :31.7763 SizeCompressed : 193668 Recall :1
SLIC : k :15000 m :10 psnr :35.5282 SizeCompressed : 212889 Recall :1
WATERPIXEL : k :15000 m :10 psnr :26.996 SizeCompressed : 117193 Recall :0.998535
./output_stat/42049/42049_2500_0.5.data : 
SNIC : k :2500 m :0.5 psnr :28.3718 SizeCompressed : 88272 Recall :0.967376
SLIC : k :2500 m :0.5 psnr :33.7404 SizeCompressed : 108136 Recall :0.997363
WATERPIXEL : k :2500 m :0.5 psnr :24.9198 SizeCompressed : 72705 Recall :0.934851
./output_stat/42049/42049_15000_0.5.data : 
SNIC : k :15000 m :0.5 psnr :31.9386 SizeCompressed : 199074 Recall :0.999805
SLIC : k :15000 m :0.5 psnr :37.4813 SizeCompressed : 232738 Recall :1
WATERPIXEL : k :15000 m :0.5 psnr :26.2639 SizeCompressed : 167224 Recall :0.99746
./output_stat/42049/42049_2500_1.0.data : 
SNIC : k :2500 m :1 psnr :28.3514 SizeCompressed : 86694 Recall :0.966497
SLIC : k :2500 m :1 psnr :33.724 SizeCompressed : 105169 Recall :0.998046
WATERPIXEL : k :2500 m :1 psnr :25.0812 SizeCompressed : 73890 Recall :0.93319
./output_stat/42049/42049_500_1.0.data : 
SNIC : k :500 m :1 psnr :26.3706 SizeCompressed : 58584 Recall :0.866087
SLIC : k :500 m :1 psnr :31.0427 SizeCompressed : 75346 Recall :0.989646
WATERPIXEL : k :500 m :1 psnr :23.4999 SizeCompressed : 54820 Recall :0.81344
./output_stat/42049/42049_5000_2.0.data : 
SNIC : k :5000 m :2 psnr :29.7339 SizeCompressed : 110975 Recall :0.991991
SLIC : k :5000 m :2 psnr :34.9226 SizeCompressed : 130437 Recall :0.999316
WATERPIXEL : k :5000 m :2 psnr :25.766 SizeCompressed : 81854 Recall :0.971381
./output_stat/42049/42049_20000_8.0.data : 
SNIC : k :20000 m :8 psnr :32.7843 SizeCompressed : 233246 Recall :1
SLIC : k :20000 m :8 psnr :36.746 SizeCompressed : 255318 Recall :1
WATERPIXEL : k :20000 m :8 psnr :27.4486 SizeCompressed : 138958 Recall :0.999707
./output_stat/42049/42049_20000_1.0.data : 
SNIC : k :20000 m :1 psnr :32.8917 SizeCompressed : 237262 Recall :1
SLIC : k :20000 m :1 psnr :38.4105 SizeCompressed : 267023 Recall :1
WATERPIXEL : k :20000 m :1 psnr :26.8351 SizeCompressed : 190360 Recall :0.999219
./output_stat/42049/42049_15000_2.0.data : 
SNIC : k :15000 m :2 psnr :31.9126 SizeCompressed : 196613 Recall :1
SLIC : k :15000 m :2 psnr :37.1342 SizeCompressed : 223393 Recall :1
WATERPIXEL : k :15000 m :2 psnr :26.739 SizeCompressed : 135612 Recall :0.997167
./output_stat/42049/42049_5000_10.0.data : 
SNIC : k :5000 m :10 psnr :29.5841 SizeCompressed : 108052 Recall :0.991112
SLIC : k :5000 m :10 psnr :33.2985 SizeCompressed : 118716 Recall :0.997949
WATERPIXEL : k :5000 m :10 psnr :25.9007 SizeCompressed : 72994 Recall :0.96093
./output_stat/42049/42049_5000_0.5.data : 
SNIC : k :5000 m :0.5 psnr :29.7549 SizeCompressed : 114432 Recall :0.990819
SLIC : k :5000 m :0.5 psnr :35.2142 SizeCompressed : 138523 Recall :0.999023
WATERPIXEL : k :5000 m :0.5 psnr :25.4285 SizeCompressed : 92681 Recall :0.969525
./output_stat/42049/42049_500_8.0.data : 
SNIC : k :500 m :8 psnr :25.8106 SizeCompressed : 56215 Recall :0.857394
SLIC : k :500 m :8 psnr :30.3272 SizeCompressed : 65113 Recall :0.961711
WATERPIXEL : k :500 m :8 psnr :23.5533 SizeCompressed : 51314 Recall :0.828482
./output_stat/42049/42049_2500_4.0.data : 
SNIC : k :2500 m :4 psnr :28.2493 SizeCompressed : 84212 Recall :0.9706
SLIC : k :2500 m :4 psnr :33.1772 SizeCompressed : 96838 Recall :0.994433
WATERPIXEL : k :2500 m :4 psnr :25.3109 SizeCompressed : 63956 Recall :0.934851
./output_stat/42049/42049_100_1.0.data : 
SNIC : k :100 m :1 psnr :21.4631 SizeCompressed : 50830 Recall :0.717132
SLIC : k :100 m :1 psnr :26.9633 SizeCompressed : 61639 Recall :0.980367
WATERPIXEL : k :100 m :1 psnr :21.4626 SizeCompressed : 49785 Recall :0.722895
./output_stat/42049/42049_15000_1.0.data : 
SNIC : k :15000 m :1 psnr :31.9371 SizeCompressed : 198031 Recall :0.999902
SLIC : k :15000 m :1 psnr :37.3971 SizeCompressed : 228692 Recall :1
WATERPIXEL : k :15000 m :1 psnr :26.4249 SizeCompressed : 166298 Recall :0.99707
./output_stat/42049/42049_5000_1.0.data : 
SNIC : k :5000 m :1 psnr :29.7615 SizeCompressed : 112767 Recall :0.990525
SLIC : k :5000 m :1 psnr :35.0882 SizeCompressed : 134660 Recall :0.998926
WATERPIXEL : k :5000 m :1 psnr :25.6101 SizeCompressed : 93485 Recall :0.969525
./output_stat/42049/42049_100_0.5.data : 
SNIC : k :100 m :0.5 psnr :21.4715 SizeCompressed : 50927 Recall :0.719965
SLIC : k :100 m :0.5 psnr :27.0213 SizeCompressed : 62612 Recall :0.982125
WATERPIXEL : k :100 m :0.5 psnr :21.3131 SizeCompressed : 49189 Recall :0.723383
./output_stat/42049/42049_15000_4.0.data : 
SNIC : k :15000 m :4 psnr :31.8761 SizeCompressed : 195331 Recall :1
SLIC : k :15000 m :4 psnr :36.6978 SizeCompressed : 218557 Recall :1
WATERPIXEL : k :15000 m :4 psnr :26.8452 SizeCompressed : 123762 Recall :0.997656
./output_stat/42049/42049_100_10.0.data : 
SNIC : k :100 m :10 psnr :19.9422 SizeCompressed : 50074 Recall :0.664876
SLIC : k :100 m :10 psnr :26.4893 SizeCompressed : 55823 Recall :0.944227
WATERPIXEL : k :100 m :10 psnr :21.8433 SizeCompressed : 48977 Recall :0.714397
./output_stat/42049/42049_2500_10.0.data : 
SNIC : k :2500 m :10 psnr :28.1614 SizeCompressed : 82844 Recall :0.968646
SLIC : k :2500 m :10 psnr :32.2189 SizeCompressed : 91125 Recall :0.988767
WATERPIXEL : k :2500 m :10 psnr :25.3182 SizeCompressed : 61894 Recall :0.92479
./output_stat/42049/42049_10000_1.0.data : 
SNIC : k :10000 m :1 psnr :31.0188 SizeCompressed : 158364 Recall :0.999121
SLIC : k :10000 m :1 psnr :36.0365 SizeCompressed : 184571 Recall :1
WATERPIXEL : k :10000 m :1 psnr :25.8091 SizeCompressed : 117635 Recall :0.991502
./output_stat/42049/42049_10000_2.0.data : 
SNIC : k :10000 m :2 psnr :31.0165 SizeCompressed : 156943 Recall :0.999316
SLIC : k :10000 m :2 psnr :35.8237 SizeCompressed : 180038 Recall :1
WATERPIXEL : k :10000 m :2 psnr :26.0228 SizeCompressed : 111910 Recall :0.992088
./output_stat/42049/42049_15000_8.0.data : 
SNIC : k :15000 m :8 psnr :31.8361 SizeCompressed : 194083 Recall :1
SLIC : k :15000 m :8 psnr :35.8825 SizeCompressed : 214082 Recall :1
WATERPIXEL : k :15000 m :8 psnr :26.9182 SizeCompressed : 118448 Recall :0.997949
./output_stat/42049/42049_2500_8.0.data : 
SNIC : k :2500 m :8 psnr :28.1349 SizeCompressed : 83186 Recall :0.968939
SLIC : k :2500 m :8 psnr :32.4699 SizeCompressed : 92500 Recall :0.990819
WATERPIXEL : k :2500 m :8 psnr :25.3561 SizeCompressed : 61976 Recall :0.929674
./output_stat/42049/42049_100_4.0.data : 
SNIC : k :100 m :4 psnr :20.9362 SizeCompressed : 50257 Recall :0.693788
SLIC : k :100 m :4 psnr :26.7943 SizeCompressed : 58442 Recall :0.967181
WATERPIXEL : k :100 m :4 psnr :22.0062 SizeCompressed : 49905 Recall :0.720356
./output_stat/42049/42049_5000_4.0.data : 
SNIC : k :5000 m :4 psnr :29.6831 SizeCompressed : 109743 Recall :0.9916
SLIC : k :5000 m :4 psnr :34.4713 SizeCompressed : 125259 Recall :0.99873
WATERPIXEL : k :5000 m :4 psnr :25.834 SizeCompressed : 75699 Recall :0.970404
./output_stat/42049/42049_10000_4.0.data : 
SNIC : k :10000 m :4 psnr :30.9653 SizeCompressed : 155423 Recall :0.999414
SLIC : k :10000 m :4 psnr :35.4707 SizeCompressed : 174803 Recall :1
WATERPIXEL : k :10000 m :4 psnr :26.2143 SizeCompressed : 107777 Recall :0.990428
